"","i1","i2","i3","i4","value"
"2336","FI000000","DCOL","FCER","Y",2103.0791155402
"2337","FI000000","DCOL","FPRO","Y",472.703679648349
"2338","FI000000","DCOL","FENE","Y",39.8031693271362
"2339","FI000000","DCOL","FMIL","Y",16.0809317231955
"2340","FI000000","DCOL","FOTH","Y",43.0513314790347
"2441","FI000000","DCOH","FGRA","Y",2591.49709061944
"2442","FI000000","DCOH","FOFA","Y",12269.9352233685
"2443","FI000000","DCOH","FROO","Y",175.298547501253
"2444","FI000000","DCOH","FSTR","Y",759.272875360918
"2445","FI000000","DCOH","FCER","Y",2957.51525683789
"2446","FI000000","DCOH","FPRO","Y",1352.07437368728
"2447","FI000000","DCOH","FENE","Y",48.000050780881
"2448","FI000000","DCOH","FMIL","Y",19.3925647722485
"2449","FI000000","DCOH","FOTH","Y",51.9171244931336
"2550","FI000000","BULL","FGRA","Y",248.349468279622
"2551","FI000000","BULL","FOFA","Y",4849.41774904758
"2552","FI000000","BULL","FROO","Y",10.2374697141523
"2553","FI000000","BULL","FCOM","Y",82.5234600116598
"2554","FI000000","BULL","FSTR","Y",164.513855891436
"2555","FI000000","BULL","FCER","Y",355.324960481293
"2556","FI000000","BULL","FPRO","Y",25.3127290027645
"2557","FI000000","BULL","FENE","Y",12.7979187455769
"2558","FI000000","BULL","FMIL","Y",5.17050428460024
"2559","FI000000","BULL","FOTH","Y",13.8423007883939
"2653","FI000000","BULH","FGRA","Y",166.51196878904
"2654","FI000000","BULH","FOFA","Y",3814.45418282443
"2655","FI000000","BULH","FROO","Y",17.601054606257
"2656","FI000000","BULH","FCOM","Y",139.16623433133
"2657","FI000000","BULH","FSTR","Y",287.48236594071
"2658","FI000000","BULH","FCER","Y",2119.8063429142
"2659","FI000000","BULH","FPRO","Y",43.5317704617191
"2660","FI000000","BULH","FENE","Y",99.4436768175773
"2661","FI000000","BULH","FMIL","Y",8.89201656857978
"2662","FI000000","BULH","FOTH","Y",23.8054087536991
"2756","FI000000","HEIL","FGRA","Y",17.4692143306834
"2757","FI000000","HEIL","FOFA","Y",1410.47923471798
"2758","FI000000","HEIL","FROO","Y",4.0863395009431
"2759","FI000000","HEIL","FCOM","Y",26.5933121423468
"2760","FI000000","HEIL","FSTR","Y",53.8007504142911
"2761","FI000000","HEIL","FCER","Y",4.27996911068124
"2762","FI000000","HEIL","FPRO","Y",82.2094687997339
"2763","FI000000","HEIL","FENE","Y",4.27582511666615
"2764","FI000000","HEIL","FMIL","Y",1.72748182930638
"2765","FI000000","HEIL","FOTH","Y",4.624756459242
"28591","FI000000","HEIH","FGRA","Y",445.420615359484
"28601","FI000000","HEIH","FOFA","Y",4555.09823269081
"28611","FI000000","HEIH","FROO","Y",51.2778454255524
"28621","FI000000","HEIH","FCOM","Y",84.7003564506648
"28631","FI000000","HEIH","FSTR","Y",162.555402569988
"28641","FI000000","HEIH","FCER","Y",348.673791972584
"28651","FI000000","HEIH","FPRO","Y",13.9267488631679
"2866","FI000000","HEIH","FENE","Y",12.6742604710286
"2867","FI000000","HEIH","FMIL","Y",5.12054493956226
"2868","FI000000","HEIH","FOTH","Y",13.7085513041767
"29621","FI000000","SCOW","FGRA","Y",417.81617817346
"29631","FI000000","SCOW","FOFA","Y",12101.2076082853
"29641","FI000000","SCOW","FROO","Y",21.2501058064259
"29651","FI000000","SCOW","FSTR","Y",409.676792570406
"29661","FI000000","SCOW","FCER","Y",27.4937041541905
"29671","FI000000","SCOW","FPRO","Y",28.7442096293428
"29681","FI000000","SCOW","FENE","Y",81.5148448755829
"29691","FI000000","SCOW","FMIL","Y",10.5685841401583
"29701","FI000000","SCOW","FOTH","Y",28.2938592684735
"30712","FI000000","HEIR","FGRA","Y",177.109756397878
"30722","FI000000","HEIR","FOFA","Y",11757.3735253549
"30732","FI000000","HEIR","FROO","Y",35.4219512795754
"30742","FI000000","HEIR","FCOM","Y",485.09534907772
"30752","FI000000","HEIR","FSTR","Y",601.864495836483
"30762","FI000000","HEIR","FCER","Y",43.6444341656807
"30772","FI000000","HEIR","FPRO","Y",266.382140556376
"30782","FI000000","HEIR","FENE","Y",43.6021763200491
"30791","FI000000","HEIR","FMIL","Y",17.6157736240219
"3080","FI000000","HEIR","FOTH","Y",47.1603587778121
"31741","FI000000","CAMF","FGRA","Y",14.7287118975777
"31751","FI000000","CAMF","FOFA","Y",1427.08356519911
"31761","FI000000","CAMF","FROO","Y",10.7451625906594
"31771","FI000000","CAMF","FCOM","Y",28.5942703801624
"31781","FI000000","CAMF","FSTR","Y",3.7774254328912
"3179","FI000000","CAMF","FCER","Y",13.1004745016263
"31801","FI000000","CAMF","FPRO","Y",108.416106463316
"31811","FI000000","CAMF","FENE","Y",3.63549728629317
"31821","FI000000","CAMF","FMIL","Y",1.46878212536976
"31831","FI000000","CAMF","FOTH","Y",83.5724924136382
"32751","FI000000","CAFF","FGRA","Y",13.9110559885043
"32761","FI000000","CAFF","FOFA","Y",1243.76971460638
"32771","FI000000","CAFF","FROO","Y",2.78221119769865
"32782","FI000000","CAFF","FCOM","Y",47.1553683471795
"32791","FI000000","CAFF","FSTR","Y",43.0661248401652
"32801","FI000000","CAFF","FCER","Y",12.3023301111345
"32811","FI000000","CAFF","FPRO","Y",158.184352296145
"32821","FI000000","CAFF","FENE","Y",3.41400517428415
"32831","FI000000","CAFF","FMIL","Y",1.37929680069154
"32841","FI000000","CAFF","FOTH","Y",3.69260716957642
"33762","FI000000","CAMR","FGRA","Y",39.9237491806789
"33772","FI000000","CAMR","FOFA","Y",4799.4996578262
"33782","FI000000","CAMR","FROO","Y",7.98474983613596
"33791","FI000000","CAMR","FCOM","Y",50.205958397175
"33801","FI000000","CAMR","FSTR","Y",136.599184086408
"33811","FI000000","CAMR","FCER","Y",37.1545742448798
"33821","FI000000","CAMR","FPRO","Y",49.9570106532226
"3383","FI000000","CAMR","FENE","Y",10.3107222432217
"33841","FI000000","CAMR","FMIL","Y",4.1656486961465
"33851","FI000000","CAMR","FOTH","Y",11.152135083338
"3480","FI000000","CAFR","FGRA","Y",65.6345262975885
"3481","FI000000","CAFR","FOFA","Y",4652.40497988079
"3482","FI000000","CAFR","FROO","Y",7.76192327251196
"34831","FI000000","CAFR","FCOM","Y",48.8043531952961
"34841","FI000000","CAFR","FSTR","Y",132.717578671043
"34851","FI000000","CAFR","FCER","Y",36.0989624055326
"34861","FI000000","CAFR","FPRO","Y",21.5781567979907
"34871","FI000000","CAFR","FENE","Y",10.0177806419958
"34881","FI000000","CAFR","FMIL","Y",4.04729696768283
"34891","FI000000","CAFR","FOTH","Y",10.8352878022904
"35851","FI000000","PIGF","FCER","Y",289.106747178921
"3586","FI000000","PIGF","FPRO","Y",82.2552343442687
"3587","FI000000","PIGF","FENE","Y",1.92037144023877
"3588","FI000000","PIGF","FMIL","Y",0.738906510777124
"3589","FI000000","PIGF","FOTH","Y",1.9781757472173
"36852","FI000000","SOWS","FCER","Y",1209.70342799888
"3686","FI000000","SOWS","FPRO","Y",512.740760207467
"3687","FI000000","SOWS","FENE","Y",8.79187095299003
"3688","FI000000","SOWS","FMIL","Y",3.38287195536965
"3689","FI000000","SOWS","FOTH","Y",9.05651142661582
"37843","FI000000","SHGM","FGRA","Y",21.9668527753418
"37853","FI000000","SHGM","FOFA","Y",98.9713210785141
"37863","FI000000","SHGM","FROO","Y",42.5646780866425
"37873","FI000000","SHGM","FSTR","Y",336.676450485205
"37882","FI000000","SHGM","FCER","Y",5.413531825434
"37891","FI000000","SHGM","FPRO","Y",93.3590103932753
"3790","FI000000","SHGM","FENE","Y",5.40829028211779
"3791","FI000000","SHGM","FMIL","Y",2.18501059679851
"3792","FI000000","SHGM","FOTH","Y",47.8117088458881
"38852","FI000000","SHGF","FGRA","Y",2.92541340724074
"38863","FI000000","SHGF","FOFA","Y",1.79273245012046
"38873","FI000000","SHGF","FROO","Y",10.9790707580883
"38883","FI000000","SHGF","FSTR","Y",36.0199338004115
"38893","FI000000","SHGF","FCER","Y",35.10146083711
"38903","FI000000","SHGF","FPRO","Y",39.5255601384869
"38912","FI000000","SHGF","FENE","Y",4.807675099455
"38922","FI000000","SHGF","FMIL","Y",0.29097236462872
"38932","FI000000","SHGF","FOTH","Y",11.1515534985227
"39912","FI000000","HENS","FCER","Y",49983.3534962345
"39923","FI000000","HENS","FPRO","Y",8184.23368766275
"39933","FI000000","HENS","FENE","Y",367.892842681949
"39942","FI000000","HENS","FMIL","Y",148.632879859328
"39952","FI000000","HENS","FOTH","Y",397.914964732899
"40893","FI000000","POUF","FCER","Y",4689.24192647707
"40903","FI000000","POUF","FPRO","Y",1869.67955837421
"40912","FI000000","POUF","FENE","Y",28.3588629251228
"40922","FI000000","POUF","FMIL","Y",331.128735938844
"40931","FI000000","POUF","FOTH","Y",424.649513568672
"42971","FI000000","DCOW","FGRA","Y",1376.58281223989
"42981","FI000000","DCOW","FOFA","Y",12853.6799703328
"42991","FI000000","DCOW","FROO","Y",103.816127136661
"43001","FI000000","DCOW","FSTR","Y",680.595858706334
"43011","FI000000","DCOW","FCER","Y",2530.29718618904
"43022","FI000000","DCOW","FPRO","Y",912.389026667817
"43031","FI000000","DCOW","FENE","Y",43.9016100540086
"43041","FI000000","DCOW","FMIL","Y",17.736748247722
"43051","FI000000","DCOW","FOTH","Y",47.4842279860841
"43931","FI000000","BULF","FGRA","Y",321.130424050856
"43941","FI000000","BULF","FOFA","Y",6706.4147660075
"43951","FI000000","BULF","FROO","Y",21.5488746872452
"43961","FI000000","BULF","FCOM","Y",171.602610392265
"43971","FI000000","BULF","FSTR","Y",349.875224392858
"43981","FI000000","BULF","FCER","Y",1915.91672308022
"4399","FI000000","BULF","FPRO","Y",53.2902345969059
"44001","FI000000","BULF","FENE","Y",86.8824816160843
"44011","FI000000","BULF","FMIL","Y",10.8853291275137
"44021","FI000000","BULF","FOTH","Y",29.141838333349
"4484","FI000000","HEIF","FGRA","Y",800.224466071791
"4485","FI000000","HEIF","FOFA","Y",10313.0393831777
"4486","FI000000","HEIF","FROO","Y",95.7112740021946
"4487","FI000000","HEIF","FCOM","Y",192.399812686802
"44881","FI000000","HEIF","FSTR","Y",374.027416240874
"44891","FI000000","HEIF","FCER","Y",610.171615133427
"44901","FI000000","HEIF","FPRO","Y",166.196249118176
"44911","FI000000","HEIF","FENE","Y",29.3025949573425
"44921","FI000000","HEIF","FMIL","Y",11.8385806152432
"4493","FI000000","HEIF","FOTH","Y",31.693851269386
"27611","UK000000","DCOL","FGRA","Y",20484.4152784279
"27621","UK000000","DCOL","FMAI","Y",124.835674467119
"27631","UK000000","DCOL","FOFA","Y",6236.75229733543
"27641","UK000000","DCOL","FROO","Y",19.3187352393062
"27651","UK000000","DCOL","FSTR","Y",144.913665846478
"2766","UK000000","DCOL","FCER","Y",757.935919330055
"2767","UK000000","DCOL","FPRO","Y",277.906339458265
"2768","UK000000","DCOL","FENE","Y",38.8876666700526
"2769","UK000000","DCOL","FMIL","Y",3.65273929347128
"2770","UK000000","DCOL","FOTH","Y",5.65977249515178
"2871","UK000000","DCOH","FGRA","Y",12333.1015940985
"2872","UK000000","DCOH","FMAI","Y",149.802406376891
"2873","UK000000","DCOH","FOFA","Y",12525.5987478511
"2874","UK000000","DCOH","FROO","Y",55.6604756854458
"2875","UK000000","DCOH","FSTR","Y",230.830971273579
"2876","UK000000","DCOH","FCER","Y",1335.59023853606
"2877","UK000000","DCOH","FPRO","Y",1065.84732799149
"2878","UK000000","DCOH","FENE","Y",46.6650744702841
"2879","UK000000","DCOH","FMIL","Y",4.38327536071066
"2880","UK000000","DCOH","FOTH","Y",6.79170872379752
"2981","UK000000","BULL","FGRA","Y",9398.0737755086
"2982","UK000000","BULL","FMAI","Y",171.94780425554
"2983","UK000000","BULL","FOFA","Y",139.148869387202
"2984","UK000000","BULL","FROO","Y",7.1648792011863
"2985","UK000000","BULL","FCOM","Y",148.706912684196
"2986","UK000000","BULL","FSTR","Y",234.857815997788
"2987","UK000000","BULL","FCER","Y",54.4649485624618
"2988","UK000000","BULL","FPRO","Y",27.148077698635
"2989","UK000000","BULL","FENE","Y",14.9805359879118
"2990","UK000000","BULL","FMIL","Y",1.40712974384873
"2991","UK000000","BULL","FOTH","Y",2.18029089444715
"3085","UK000000","BULH","FGRA","Y",14445.3881400681
"3086","UK000000","BULH","FMAI","Y",3509.47886325001
"3087","UK000000","BULH","FOFA","Y",165.204596034515
"3088","UK000000","BULH","FROO","Y",131.520196452824
"3089","UK000000","BULH","FCOM","Y",409.794371136501
"3090","UK000000","BULH","FSTR","Y",394.429907683157
"3091","UK000000","BULH","FCER","Y",91.4706821324687
"3092","UK000000","BULH","FPRO","Y",45.5936019627674
"3093","UK000000","BULH","FENE","Y",58.4169449664069
"3094","UK000000","BULH","FMIL","Y",2.36319175755985
"3095","UK000000","BULH","FOTH","Y",3.66167049866176
"31891","UK000000","HEIL","FGRA","Y",7469.5988084843
"3190","UK000000","HEIL","FMAI","Y",1195.75843955179
"3191","UK000000","HEIL","FOFA","Y",18.9435920185098
"3192","UK000000","HEIL","FROO","Y",8.47246185361905
"3193","UK000000","HEIL","FCOM","Y",155.174197306083
"3194","UK000000","HEIL","FSTR","Y",20.3389761546925
"3195","UK000000","HEIL","FCER","Y",19.6530484726853
"3196","UK000000","HEIL","FPRO","Y",230.943635115245
"3197","UK000000","HEIL","FENE","Y",19.4599930354571
"3198","UK000000","HEIL","FMIL","Y",1.82788753602523
"3199","UK000000","HEIL","FOTH","Y",2.83223815592784
"32931","UK000000","HEIH","FGRA","Y",17985.166505982
"32941","UK000000","HEIH","FMAI","Y",1634.55368919059
"32951","UK000000","HEIH","FOFA","Y",891.773218380163
"32961","UK000000","HEIH","FROO","Y",40.8672538990505
"32971","UK000000","HEIH","FCOM","Y",384.178766982782
"32981","UK000000","HEIH","FSTR","Y",525.949525248135
"32991","UK000000","HEIH","FCER","Y",33.8807992276212
"33001","UK000000","HEIH","FPRO","Y",33.7757987182693
"3301","UK000000","HEIH","FENE","Y",33.547982030451
"3302","UK000000","HEIH","FMIL","Y",3.15117986427473
"3303","UK000000","HEIH","FOTH","Y",4.88262634975769
"33971","UK000000","SCOW","FGRA","Y",18633.0734921841
"33981","UK000000","SCOW","FMAI","Y",109.814180719802
"33991","UK000000","SCOW","FOFA","Y",673.305676408148
"34001","UK000000","SCOW","FROO","Y",20.7376279528737
"34011","UK000000","SCOW","FSTR","Y",298.299516376457
"3402","UK000000","SCOW","FCER","Y",27.4463442888903
"3403","UK000000","SCOW","FPRO","Y",99.9189654496179
"3404","UK000000","SCOW","FENE","Y",25.8826037164556
"3405","UK000000","SCOW","FMIL","Y",2.43116678649265
"3406","UK000000","SCOW","FOTH","Y",3.76699506967583
"3508","UK000000","HEIR","FGRA","Y",21679.7812955614
"3509","UK000000","HEIR","FMAI","Y",179.979351419081
"3510","UK000000","HEIR","FOFA","Y",371.892195203254
"3511","UK000000","HEIR","FROO","Y",25.8687909702054
"3512","UK000000","HEIR","FCOM","Y",366.434868399837
"3513","UK000000","HEIR","FSTR","Y",51.9936765731135
"3514","UK000000","HEIR","FCER","Y",50.2402007944116
"3515","UK000000","HEIR","FPRO","Y",305.131819264394
"3516","UK000000","HEIR","FENE","Y",49.7466822471878
"3517","UK000000","HEIR","FMIL","Y",4.67273242454707
"3518","UK000000","HEIR","FOTH","Y",89.8967656377167
"3612","UK000000","CAMF","FGRA","Y",26.0174416340776
"3613","UK000000","CAMF","FMAI","Y",3.30167103103849
"3614","UK000000","CAMF","FOFA","Y",305.303231758486
"3615","UK000000","CAMF","FROO","Y",0.569884509249453
"3616","UK000000","CAMF","FCOM","Y",7.56523877518887
"3617","UK000000","CAMF","FSTR","Y",1.06997011892856
"3618","UK000000","CAMF","FCER","Y",3.72198816823853
"3619","UK000000","CAMF","FPRO","Y",92.7613324272952
"3620","UK000000","CAMF","FENE","Y",1.02372955767957
"3621","UK000000","CAMF","FMIL","Y",0.0961594639491152
"3622","UK000000","CAMF","FOTH","Y",22.8646030938449
"3714","UK000000","CAFF","FGRA","Y",1633.77785803975
"3715","UK000000","CAFF","FMAI","Y",11.4368938301176
"3716","UK000000","CAFF","FOFA","Y",488.060231010786
"3717","UK000000","CAFF","FROO","Y",1.96380347785526
"3718","UK000000","CAFF","FCOM","Y",26.3634729322353
"3719","UK000000","CAFF","FSTR","Y",3.88473093295185
"3720","UK000000","CAFF","FCER","Y",13.5133891250317
"3721","UK000000","CAFF","FPRO","Y",145.080814756748
"3722","UK000000","CAFF","FENE","Y",3.71684574114739
"3723","UK000000","CAFF","FMIL","Y",0.349125304988172
"3724","UK000000","CAFF","FOTH","Y",5.30201468180932
"38162","UK000000","CAMR","FGRA","Y",7091.5965854059
"38171","UK000000","CAMR","FMAI","Y",115.304241905995
"38181","UK000000","CAMR","FOFA","Y",399.211448330863
"38191","UK000000","CAMR","FROO","Y",6.22254901131391
"38201","UK000000","CAMR","FCOM","Y",69.1773899574639
"38211","UK000000","CAMR","FSTR","Y",10.6319408857861
"3822","UK000000","CAMR","FCER","Y",36.9841713168007
"3823","UK000000","CAMR","FPRO","Y",31.7813145786799
"3824","UK000000","CAMR","FENE","Y",10.1724636489658
"3825","UK000000","CAMR","FMIL","Y",0.955504941894616
"3826","UK000000","CAMR","FOTH","Y",76.6233296858872
"39221","UK000000","CAFR","FGRA","Y",6818.58572091537
"3923","UK000000","CAFR","FMAI","Y",110.330225252672
"3924","UK000000","CAFR","FOFA","Y",365.111606424001
"3925","UK000000","CAFR","FROO","Y",10.3993557708828
"3926","UK000000","CAFR","FCOM","Y",91.7030468271215
"3927","UK000000","CAFR","FSTR","Y",10.408347453625
"3928","UK000000","CAFR","FCER","Y",36.2063812698856
"3929","UK000000","CAFR","FPRO","Y",48.546613536919
"3930","UK000000","CAFR","FENE","Y",9.95853318365922
"3931","UK000000","CAFR","FMIL","Y",0.935410339065235
"3932","UK000000","CAFR","FOTH","Y",1.44938066567872
"4028","UK000000","PIGF","FMAI","Y",17.9437600073765
"4029","UK000000","PIGF","FCER","Y",131.55174426889
"4030","UK000000","PIGF","FPRO","Y",66.6273867721041
"4031","UK000000","PIGF","FENE","Y",56.0809568731623
"4032","UK000000","PIGF","FMIL","Y",0.125194716604287
"4033","UK000000","PIGF","FOTH","Y",0.193984173697183
"41322","UK000000","SOWS","FMAI","Y",87.2260533533774
"41331","UK000000","SOWS","FCER","Y",1212.12961197437
"41341","UK000000","SOWS","FPRO","Y",483.38326526909
"41351","UK000000","SOWS","FENE","Y",9.39822148338177
"4136","UK000000","SOWS","FMIL","Y",0.840742820850424
"4137","UK000000","SOWS","FOTH","Y",1.3026971570214
"42361","UK000000","SHGM","FGRA","Y",1403.68697755043
"42371","UK000000","SHGM","FMAI","Y",17.5952236550824
"42381","UK000000","SHGM","FOFA","Y",23.6888800852982
"42391","UK000000","SHGM","FROO","Y",2.61571051708018
"4240","UK000000","SHGM","FSTR","Y",5.72867746909659
"4241","UK000000","SHGM","FCER","Y",5.53547902943782
"4242","UK000000","SHGM","FPRO","Y",59.4033189312058
"4243","UK000000","SHGM","FENE","Y",5.48110302126887
"4244","UK000000","SHGM","FMIL","Y",0.514842933293583
"4245","UK000000","SHGM","FOTH","Y",0.797728400268366
"43382","UK000000","SHGF","FGRA","Y",485.967978183181
"43392","UK000000","SHGF","FMAI","Y",2.6543042088176
"43402","UK000000","SHGF","FOFA","Y",14.3273831425505
"43412","UK000000","SHGF","FROO","Y",0.394549917221117
"43422","UK000000","SHGF","FSTR","Y",0.864192067982477
"43431","UK000000","SHGF","FCER","Y",0.835047372723442
"43441","UK000000","SHGF","FPRO","Y",25.9495665215171
"43451","UK000000","SHGF","FENE","Y",0.826844551880101
"43461","UK000000","SHGF","FMIL","Y",0.077665950232264
"43471","UK000000","SHGF","FOTH","Y",0.120340263462016
"44452","UK000000","HENS","FCER","Y",31432.6588553064
"44462","UK000000","HENS","FPRO","Y",6548.67517308074
"44472","UK000000","HENS","FENE","Y",4624.14858727676
"44482","UK000000","HENS","FMIL","Y",26.9511853400189
"44492","UK000000","HENS","FOTH","Y",41.7597767713151
"45381","UK000000","POUF","FCER","Y",3981.52781290474
"45391","UK000000","POUF","FPRO","Y",1514.26146674715
"45401","UK000000","POUF","FENE","Y",25.0674636888051
"45411","UK000000","POUF","FMIL","Y",4.87307612686198
"45421","UK000000","POUF","FOTH","Y",279.93604537171
"4746","UK000000","DCOW","FGRA","Y",16408.7584362632
"4747","UK000000","DCOW","FMAI","Y",137.319040422005
"4748","UK000000","DCOW","FOFA","Y",9381.17552259326
"47491","UK000000","DCOW","FROO","Y",37.489605462376
"47501","UK000000","DCOW","FSTR","Y",187.872318560029
"47511","UK000000","DCOW","FCER","Y",1046.76307893306
"47521","UK000000","DCOW","FPRO","Y",671.876833724877
"47532","UK000000","DCOW","FENE","Y",42.7763705701684
"47541","UK000000","DCOW","FMIL","Y",4.01800732709097
"47551","UK000000","DCOW","FOTH","Y",6.22574060947465
"4843","UK000000","BULF","FGRA","Y",16223.0245155251
"4844","UK000000","BULF","FMAI","Y",2504.83236413054
"4845","UK000000","BULF","FOFA","Y",207.081243000871
